ML Number Display,Area Display,Street Full Address,Property Type,Property Subtype 1 Display,Listing Date,Status Date,Status Display,Listing Price,Selling Price
21906771,Novato,"449 Ridge Rd, Novato, CA 94947-4327",RESI,Single Family,2/28/19,6/1/19,Sold,"1,248,000","1,200,000"
21910435,Novato,"146 Wild Horse Valley Dr, Novato, CA 94947-3654",RESI,Single Family,4/24/19,6/22/19,Sold,"1,195,000","1,170,000"
21906544,Novato,"508 Wilson Ave, Novato, CA 94947-3838",RESI,Single Family,3/24/19,6/25/19,Sold,"1,050,000","1,050,000"
21906754,Novato,"12 Indian Trail Ct, Novato, CA 94947-4205",RESI,Single Family,4/12/19,6/7/19,Sold,"1,425,000","1,425,000"
21719669,Novato,"133 Maestro Rd, Novato, CA 94947-4217",RESI,Single Family,8/18/17,4/2/19,Sold,"1,700,000","1,650,000"
21903587,Novato,"45 Wildwood Ln, Novato, CA 94947-4200",RESI,Single Family,2/19/19,4/5/19,Sold,"1,700,000","1,700,000"
21908947,Novato,"1885 Indian Valley Rd, Novato, CA 94947-4212",RESI,Single Family,4/17/19,6/5/19,Sold,"1,299,000","1,325,000"
21903766,Novato,"269 Wilson Ave, Novato, CA 94947-4218",RESI,Single Family,3/18/19,6/7/19,Sold,"1,650,000","1,600,000"
21908758,Novato,"90 Santa Maria Dr, Novato, CA 94947-3737",RESI,Single Family,4/16/19,5/14/19,Sold,"849,000","855,000"
21904682,Novato,"96 Santa Maria Dr, Novato, CA 94947-3737",RESI,Single Family,3/3/19,3/27/19,Sold,"795,000","850,000"
21910874,Novato,"96 Plata Ct, Novato, CA 94947-3776",RESI,Single Family,5/4/19,6/25/19,Sold,"967,000","957,000"
21913525,Novato,"6 W Brooke Dr, Novato, CA 94947-3642",RESI,Single Family,3/29/19,5/29/19,Sold Off MLS,"1,600,000","1,605,000"
21827352,San Rafael,"230 Blackstone Dr, San Rafael, CA 94903-1508",RESI,Single Family,10/18/18,1/12/19,Sold,"925,000","925,000"
21830775,San Rafael,"240 Elvia Ct, San Rafael, CA 94903-1608",RESI,Single Family,12/6/18,1/31/19,Sold,"1,050,000","1,050,000"
21906886,San Rafael,"225 Elvia Ct, San Rafael, CA 94903-1607",RESI,Single Family,4/10/19,6/14/19,Sold,"999,000","1,105,000"
21905670,Novato,"2001 Hawthorne Ter, Novato, CA 94945-1128",RESI,Condo/Coop,3/28/19,4/26/19,Sold,"470,000","470,000"
21900934,Novato,"149 San Carlos Way, Novato, CA 94945-1608",RESI,Single Family,1/15/19,2/27/19,Sold,"805,000","805,000"
21911798,Novato,"101 San Carlos Way, Novato, CA 94945-1608",RESI,Single Family,2/27/19,6/20/19,Sold,"799,000","799,000"
21829460,Novato,"473 San Marin Dr, Novato, CA 94945",RESI,Single Family,11/16/18,1/12/19,Sold,"765,000","750,000"
21905011,Novato,"465 San Marin Dr, Novato, CA 94945-1335",RESI,Single Family,3/8/19,4/11/19,Sold,"549,000","571,000"
21902426,Novato,"137 Windwalker Way, Novato, CA 94945-3436",RESI,Single Family,2/4/19,3/11/19,Sold,"1,598,999","1,585,000"
21903477,Novato,"15 Zandra Pl, Novato, CA 94945-2531",RESI,Single Family,12/28/18,4/9/19,Sold,"1,275,000","1,265,000"
21902670,Novato,"154 Ignacio Valley Cir, Novato, CA 94949-5593",RESI,Single Family,2/7/19,3/24/19,Sold,"849,500","830,000"
21900613,Novato,"421 Enfrente Rd #B, Novato, CA 94949",RESI,Condo/Coop,1/12/19,4/18/19,Sold,"485,000","490,000"
21901848,Novato,"110 Redhawk Rd, Novato, CA 94949-8000",RESI,Condo/Coop,1/25/19,5/21/19,Sold,"697,000","660,000"
21903900,Novato,"109 Pelican Ln, Novato, CA 94949",RESI,Condo/Coop,3/7/19,5/22/19,Sold,"699,000","675,000"
21829450,Novato,"20 Madrid Ct, Novato, CA 94949-6367",RESI,Condo/Coop,11/16/18,4/3/19,Sold,"620,000","610,000"
21831182,Novato,"2 Acapulco Ct, Novato, CA 94949-6366",RESI,Condo/Coop,12/24/18,3/29/19,Sold,"599,000","570,000"
21906827,Novato,"40 Pacific Dr, Novato, CA 94949-5479",RESI,Single Family,3/28/19,5/17/19,Sold,"1,359,000","1,339,000"
21906988,Novato,"50 Aaron Dr, Novato, CA 94949-5497",RESI,Single Family,1/21/19,6/27/19,Sold,"1,249,000","1,225,000"
21913266,Novato,"58 Aaron Dr, Novato, CA 94949-5497",RESI,Single Family,5/26/19,6/13/19,Sold,"1,149,000","1,149,000"
21909890,Novato,"47 Aaron Dr, Novato, CA 94949-5497",RESI,Single Family,4/26/19,5/22/19,Sold,"1,350,000","1,344,140"
21901269,Novato,"20 White Oak Way, Novato, CA 94949-7227",RESI,Single Family,1/22/19,2/16/19,Sold,"1,199,000","1,230,000"
21905079,Novato,"8 Palmer Dr, Novato, CA 94949-7230",RESI,Single Family,12/20/18,4/9/19,Sold,"1,199,000","1,200,000"
21904001,Novato,"80 Oak Grove Dr, Novato, CA 94949",RESI,Single Family,1/19/19,2/25/19,Sold Off MLS,"1,035,000","1,050,000"
21908552,Novato,"19 Poppy Pl, Novato, CA 94949-6095",RESI,Single Family,4/16/19,5/7/19,Sold,"1,000,000","1,100,000"
21906470,Novato,"12 Oak Grove Dr #205, Novato, CA 94949-7248",RESI,Condo/Coop,3/25/19,5/23/19,Sold,"287,335","287,335"
21902435,Novato,"530 Entrada Dr #203, Novato, CA 94949-7242",RESI,Condo/Coop,2/4/19,4/5/19,Sold,"345,411","345,411"
21904565,Novato,"530 Entrada Dr #205, Novato, CA 94949-7242",RESI,Condo/Coop,3/4/19,5/20/19,Sold,"287,336","287,336"
21909672,Novato,"522 Entrada Dr #106, Novato, CA 94949-7235",RESI,Condo/Coop,5/2/19,6/28/19,Sold,"679,000","679,000"
21904557,Novato,"522 Entrada Dr #205, Novato, CA 94949-7236",RESI,Condo/Coop,3/4/19,5/3/19,Sold,"291,270","291,270"
21908729,Novato,"514 Entrada Dr #202, Novato, CA 94949-5566",RESI,Condo/Coop,4/16/19,6/27/19,Sold,"287,335","287,335"
21826875,Novato,"8 Woodfern Ct, Novato, CA 94949-5495",RESI,Single Family,10/14/18,2/20/19,Sold,"1,499,000","1,499,000"
21829043,Novato,"11 Woodfern Ct, Novato, CA 94949-5490",RESI,Single Family,11/4/18,2/2/19,Sold,"1,399,000","1,380,000"
21900328,Novato,"36 Laurelwood Dr, Novato, CA 94949-5403",RESI,Single Family,10/3/18,3/22/19,Sold,"1,399,000","1,410,000"
21910282,Novato,"30 Laurie Dr, Novato, CA 94947",RESI,Single Family,4/28/19,6/4/19,Sold,"995,000","1,020,000"
21913195,Novato,"69 Laurie Dr, Novato, CA 94947-2824",RESI,Single Family,5/28/19,6/24/19,Sold,"995,000","1,100,000"
21904201,Novato,"110 Paladini Rd, Novato, CA 94947-2830",RESI,Single Family,3/10/19,4/2/19,Sold,"998,000","1,000,000"
21830317,Novato,"42 Laurie Ct, Novato, CA 94947-2823",RESI,Single Family,12/5/18,2/1/19,Sold,"799,000","777,000"
21908667,Novato,"17 Fabian Ct, Novato, CA 94947-2836",RESI,Single Family,4/18/19,6/4/19,Sold,"999,500","975,000"
21907232,Novato,"707 Going Ln, Novato, CA 94947-2802",RESI,Single Family,4/15/19,6/14/19,Sold,"1,678,000","1,700,000"
21909088,Novato,"21 Mosswood Ct, Novato, CA 94947",RESI,Single Family,4/22/19,5/10/19,Sold,"1,195,000","1,295,000"
21911187,Novato,"701 Eucalyptus Ave, Novato, CA 94947-2834",RESI,Single Family,11/12/18,5/7/19,Sold Off MLS,"1,200,000","1,185,000"
21907187,Novato,"11 Oliva Dr #E, Novato, CA 94947-2124",RESI,Condo/Coop,4/1/19,5/10/19,Sold,"475,000","475,000"
21905697,Novato,"117 Oliva Ct #B, Novato, CA 94947-2151",RESI,Condo/Coop,3/5/19,4/29/19,Sold,"510,000","530,000"
21909263,Novato,"119 Oliva Ct #B, Novato, CA 94947-2151",RESI,Condo/Coop,4/22/19,5/24/19,Sold,"529,000","520,000"
21906610,Novato,"59 Santa Ynez Cir, Novato, CA 94947-2880",RESI,Single Family,3/28/19,4/30/19,Sold,"769,000","769,000"
21828433,Novato,"21 Santa Ynez Cir, Novato, CA 94947-2879",RESI,Single Family,11/2/18,1/11/19,Sold,"969,000","980,000"
21907176,Novato,"44 Santa Ynez Cir, Novato, CA 94947",RESI,Single Family,3/12/19,4/20/19,Sold,"823,000","875,000"
21902558,Novato,"1065 Calle Paseo, Novato, CA 94949-5918",RESI,Single Family,12/27/18,3/2/19,Sold Off MLS,"899,000","910,000"
21905923,Novato,"1055 Calle Empinado, Novato, CA 94949-5914",RESI,Single Family,4/19/19,6/4/19,Sold,"969,000","975,000"
21913094,Novato,"65 Fairway Dr, Novato, CA 94949-5903",RESI,Single Family,4/24/19,5/28/19,Sold Off MLS,"1,525,000","1,513,000"
21905167,Novato,"75 Eagle Dr, Novato, CA 94949-5828",RESI,Single Family,3/10/19,6/14/19,Sold,"1,499,000","1,499,000"
21830736,Novato,"463 Alameda De La Loma St, Novato, CA 94949-5967",RESI,Single Family,12/7/18,1/10/19,Sold,"699,000","720,000"
21909384,Novato,"115 Corte Alta, Novato, CA 94605-6010",RESI,Single Family,4/22/19,6/3/19,Sold,"898,000","898,000"
21903068,Novato,"227 Calle De La Selva, Novato, CA 94949-6017",RESI,Single Family,1/28/19,4/22/19,Sold,"879,000","879,000"
21909319,Novato,"325 Marin Oaks Dr, Novato, CA 94949-5437",RESI,Single Family,4/22/19,6/11/19,Sold,"1,495,000","1,450,000"
21901423,Novato,"100 Country Club Dr, Novato, CA 94949-5866",RESI,Single Family,1/28/19,3/21/19,Sold,"1,149,000","1,200,000"
21907240,Novato,"41 Gregg Pl, Novato, CA 94949-5431",RESI,Single Family,1/24/19,4/27/19,Sold,"1,025,000","1,075,000"
21901316,Novato,"610 Marin Oaks Dr, Novato, CA 94949-5443",RESI,Single Family,1/21/19,3/7/19,Sold,"1,025,000","1,025,000"
21913782,Novato,"70 Broadmoor Ct, Novato, CA 94949-5847",RESI,Single Family,4/1/19,5/31/19,Sold Off MLS,"1,599,000","1,599,000"
21904604,Novato,"80 Bonnie Brae Dr, Novato, CA 94949-5851",RESI,Single Family,3/11/19,6/24/19,Sold,"1,549,000","1,525,000"
21827591,Novato,"15 Josefa Ct, Novato, CA 94949-6627",RESI,Condo/Coop,10/23/18,2/7/19,Sold,"785,000","780,000"
21909193,Novato,"2 Burdell Ct, Novato, CA 94949-6607",RESI,Condo/Coop,4/20/19,5/26/19,Sold,"599,000","621,500"
21907785,Novato,"8 Eagle Gap Rd, Novato, CA 94949-6618",RESI,Condo/Coop,4/6/19,5/1/19,Sold,"825,000","815,000"
21903146,Novato,"13 Flicker Dr, Novato, CA 94949-6621",RESI,Condo/Coop,1/7/19,2/13/19,Sold Off MLS,"669,000","669,000"
21825744,Novato,"2 Madison Ct, Novato, CA 94947-4474",RESI,Single Family,10/3/18,2/28/19,Sold,"985,000","960,000"
21915170,Novato,"1416 Donna St, Novato, CA 94947",RESI,Single Family,4/25/19,6/13/19,Sold Off MLS,"635,000","635,000"
21828024,Novato,"125 Cheda Ln, Novato, CA 94947-5157",RESI,Condo/Coop,10/29/18,1/15/19,Sold,"469,000","455,000"
21830158,Novato,"104 Cheda Ln, Novato, CA 94947",RESI,Condo/Coop,11/19/18,3/14/19,Sold,"499,000","510,000"
21904233,Novato,"213 Antoinette Ct, Novato, CA 94947-5131",RESI,Condo/Coop,3/7/19,4/1/19,Sold,"525,000","525,000"
21907924,Novato,"23 Sequoia  Glen Ln, Novato, CA 94947",RESI,Condo/Coop,3/3/19,6/8/19,Sold,"620,000","610,000"
21911117,Novato,"127 Sequoia Glen Ln, Novato, CA 94947-5110",RESI,Condo/Coop,5/7/19,5/17/19,Sold,"669,000","675,000"
21914453,Novato,"1270 Leafwood Hts, Novato, CA 94947-4845",RESI,Single Family,4/16/19,6/26/19,Sold,"625,000","685,000"
21905046,Novato,"1190-Novato Leafwood Hts, Novato, CA 94947-4843",RESI,Single Family,3/11/19,4/3/19,Sold,"599,000","515,000"
21830298,Novato,"1285 Redwood Blvd #-e, Novato, CA 94947",RESI,Condo/Coop,12/3/18,4/22/19,Sold,"559,000","545,000"
21908083,Novato,"636 Fairhaven Way, Novato, CA 94947-5293",RESI,Condo/Coop,12/7/18,6/5/19,Sold,"439,000","450,000"
21904700,Novato,"59 Trinity Dr, Novato, CA 94947-5248",RESI,Condo/Coop,2/11/19,4/27/19,Sold,"399,000","415,000"
21902070,Novato,"102 Tahoe Cir, Novato, CA 94947-5241",RESI,Condo/Coop,1/15/19,4/9/19,Sold,"399,000","399,000"
21911051,Novato,"29 Inyo Cir, Novato, CA 94947-5269",RESI,Condo/Coop,3/1/19,5/31/19,Sold,"349,950","355,000"
21908643,Novato,"201 Albion Ct, Novato, CA 94947-5168",RESI,Condo/Coop,3/9/19,5/23/19,Sold,"550,000","542,500"
21908123,San Geronimo Valley,"408 Meadow Way, San Geronimo, CA 94963",RESI,Single Family,4/10/19,5/9/19,Sold,"839,000","850,216"
21824830,San Geronimo Valley,"110 Resaca Ave, Forest Knolls, CA 94933",RESI,Single Family,9/20/18,1/11/19,Sold,"998,000","950,000"
21910220,San Geronimo Valley,"60 Resaca Ave, Forest Knolls, CA 94933",RESI,Single Family,3/2/19,6/5/19,Sold,"929,000","899,000"
21909704,San Geronimo Valley,"115 Tamarack Rd, San Geronimo, CA 94963",RESI,Single Family,4/24/19,6/4/19,Sold,"750,000","732,600"
21829464,San Geronimo Valley,"197 Forest Dr, Forest Knolls, CA 94933",RESI,Single Family,12/11/18,3/11/19,Sold,"895,000","845,000"
21904878,San Geronimo Valley,"415 Meadow Way, San Geronimo, CA 94963",RESI,Single Family,3/7/19,5/18/19,Sold,"865,000","855,000"
21906774,San Geronimo Valley,"125 Sylvestris Dr E, San Geronimo, CA 94963",RESI,Single Family,3/12/19,5/14/19,Sold,"2,200,000","2,100,000"
21901681,San Geronimo Valley,"70 Mountain View Ave, Lagunitas, CA 94938",RESI,Single Family,1/8/19,2/20/19,Sold,"699,000","699,000"
21903913,San Geronimo Valley,"4 Chaparral Ln, San Geronimo, CA 94963",RESI,Single Family,2/25/19,4/17/19,Sold,"1,895,000","1,850,000"
21908949,San Geronimo Valley,"46 Taylor Ave, Woodacre, CA 94973",RESI,Single Family,4/23/19,6/12/19,Sold,"690,000","760,000"
21902628,San Geronimo Valley,"1 Scott St, Woodacre, CA 94973",RESI,Single Family,10/18/18,3/15/19,Sold,"999,000","1,175,000"
21830964,San Geronimo Valley,"34 Sylvan Way, Woodacre, CA 94973",RESI,Single Family,12/18/18,3/29/19,Sold,"499,000","475,000"
21823599,San Geronimo Valley,"72 Madrone Ave, Woodacre, CA 94973",RESI,Single Family,9/7/18,2/22/19,Sold,"649,900","530,000"
21911746,San Geronimo Valley,"20 Buckeye Cir, Woodacre, CA 94973",RESI,Single Family,3/1/19,5/13/19,Sold Off MLS,"660,000","660,000"
21910238,San Geronimo Valley,"355 Redwood Dr, Woodacre, CA 94973",RESI,Single Family,5/3/19,6/11/19,Sold,"775,000","800,000"
21905512,Novato,"273 Crest Rd, Novato, CA 94945-2742",RESI,Single Family,10/23/18,6/25/19,Sold,"1,399,000","1,415,000"
21903705,Novato,"363 School Rd, Novato, CA 94945-2750",RESI,Single Family,3/26/19,6/11/19,Sold,"899,000","895,000"
21812964,Novato,"22 Robinhood Dr, Novato, CA 94945-3408",RESI,Single Family,6/6/18,1/7/19,Sold,"1,199,000","1,150,000"
21905587,Novato,"5 Knolltop Ct, Novato, CA 94945-3406",RESI,Single Family,3/13/19,5/20/19,Sold,"1,149,000","1,125,000"
21905088,Novato,"5 Kenilworth Ct, Novato, CA 94945-2622",RESI,Single Family,3/11/19,6/7/19,Sold,"1,750,000","1,750,000"
21907933,Novato,"25 Atherton Oaks Dr, Novato, CA 94945",RESI,Single Family,4/8/19,6/22/19,Sold,"1,295,000","1,200,000"
21819294,Novato,"520 Atherton Ave, Novato, CA 94945-2604",RESI,Single Family,7/24/18,5/10/19,Sold,"1,450,000","1,402,000"
21912634,Novato,"25 Saddle Wood Dr, Novato, CA 94945-3444",RESI,Single Family,8/8/18,5/20/19,Sold Off MLS,"1,999,950","2,000,000"
21903455,San Rafael,"927 Idylberry Rd, San Rafael, CA 94903-1237",RESI,Single Family,2/15/19,3/18/19,Sold,"1,200,000","1,300,000"
21908381,San Rafael,"823 Idylberry Rd, San Rafael, CA 94903-1235",RESI,Single Family,3/15/19,4/29/19,Sold,"1,500,000","1,542,500"
21911238,San Rafael,"888 Greenberry Ln, San Rafael, CA 94903",RESI,Single Family,1/21/19,6/12/19,Sold,"1,250,000","1,370,000"
21830058,San Rafael,"21 Zephyr Ct, San Rafael, CA 94903-1041",RESI,Single Family,12/4/18,1/19/19,Sold,"1,395,000","1,500,000"
21910769,San Rafael,"1309 Idylberry Rd, San Rafael, CA 94903-1072",RESI,Single Family,4/14/19,6/28/19,Sold,"1,350,000","1,325,000"
21822853,San Rafael,"1296 Idylberry Rd, San Rafael, CA 94903-1056",RESI,Single Family,8/30/18,1/7/19,Sold,"1,249,000","1,155,000"
21912361,San Rafael,"81 Mt Rainer Dr, San Rafael, CA 94903-1047",RESI,Single Family,5/17/19,7/5/19,Sold,"1,495,000","1,650,000"
21907142,San Rafael,"71 Mount Rainier Dr, San Rafael, CA 94903-1047",RESI,Single Family,3/29/19,6/26/19,Sold,"1,330,000","1,290,000"
21903446,San Rafael,"528 Appleberry Dr, San Rafael, CA 94903-1202",RESI,Single Family,3/5/19,4/2/19,Sold,"1,225,000","1,240,000"
21908404,San Rafael,"574 Blackberry Ln, San Rafael, CA 94903-1212",RESI,Single Family,4/16/19,5/31/19,Sold,"1,275,000","1,279,000"
21830116,San Rafael,"595 Blackberry Ln, San Rafael, CA 94903-1211",RESI,Single Family,12/4/18,2/15/19,Sold,"1,525,000","1,500,000"
21911940,San Rafael,"525 Appleberry Dr, San Rafael, CA 94903-1201",RESI,Single Family,5/14/19,6/13/19,Sold,"1,095,000","1,200,000"
21905788,San Rafael,"613 Appleberry Dr, San Rafael, CA 94903-1203",RESI,Single Family,3/19/19,4/19/19,Sold,"1,100,000","1,181,000"
21906574,San Rafael,"2251 Juniperberry Dr, San Rafael, CA 94903-1251",RESI,Single Family,3/26/19,5/5/19,Sold,"1,295,000","1,295,000"
21907421,San Rafael,"330 Quietwood Dr, San Rafael, CA 94903-1338",RESI,Single Family,2/28/19,5/6/19,Sold,"1,200,000","1,225,000"
21830444,San Rafael,"2733 Heatherstone Dr, San Rafael, CA 94903-1444",RESI,Single Family,12/6/18,1/4/19,Sold,"799,000","690,000"
21908379,San Rafael,"2733 Heatherstone Dr, San Rafael, CA 94903-1444",RESI,Single Family,4/11/19,4/24/19,Sold,"1,049,000","1,200,000"
21903614,San Rafael,"234 Johnstone Dr, San Rafael, CA 94903-1416",RESI,Single Family,2/18/19,3/18/19,Sold Off MLS,"879,000","930,000"
21913319,San Rafael,"224 Emerystone Ter, San Rafael, CA 94903-1514",RESI,Single Family,4/8/19,6/27/19,Sold,"895,000","951,000"
21910268,San Rafael,"280 Emerystone Ter, San Rafael, CA 94903-1514",RESI,Single Family,4/29/19,6/26/19,Sold,"1,079,000","1,050,000"
21904045,San Rafael,"2101 Las Gallinas Ave, San Rafael, CA 94903-1613",RESI,Single Family,2/24/19,5/5/19,Sold,"1,095,000","1,095,000"
21905321,San Rafael,"1225 Idylberry Rd, San Rafael, CA 94903-1004",RESI,Single Family,10/29/18,4/22/19,Sold,"1,495,000","1,525,000"
21912836,San Rafael,"10 Oak Mountain Ct, San Rafael, CA 94903-1038",RESI,Single Family,5/24/19,6/22/19,Sold,"1,625,000","1,850,000"
21904775,San Rafael,"100 Mount Tenaya Dr, San Rafael, CA 94903-1172",RESI,Single Family,3/7/19,5/6/19,Sold,"1,428,000","1,388,000"
21903019,San Rafael,"25 Mount Lassen Dr, San Rafael, CA 94903-1126",RESI,Single Family,2/12/19,3/21/19,Sold,"1,595,000","1,595,000"
21908406,San Rafael,"1122 Idylberry Rd, San Rafael, CA 94903-1108",RESI,Single Family,4/22/19,5/31/19,Sold,"1,800,000","2,007,000"
21902920,San Rafael,"6 Grande Paseo Dr, San Rafael, CA 94903-1518",RESI,Condo/Coop,2/11/19,4/6/19,Sold,"779,000","750,000"
21828817,San Rafael,"1 Pueblo Dr, San Rafael, CA 94903-1523",RESI,Condo/Coop,11/7/18,1/16/19,Sold,"795,000","770,000"
21830867,San Rafael,"12 Pueblo Dr, San Rafael, CA 94903-1524",RESI,Condo/Coop,12/12/18,3/13/19,Sold,"725,000","711,500"
21908106,San Rafael,"4 Seville Dr, San Rafael, CA 94903-1561",RESI,Condo/Coop,2/28/19,6/27/19,Sold,"648,000","655,000"
21902689,San Rafael,"111 Roundtree Blvd, San Rafael, CA 94903-1638",RESI,Condo/Coop,3/31/19,6/6/19,Sold,"428,000","440,000"
21904207,San Rafael,"79 Roundtree Blvd, San Rafael, CA 94903-1634",RESI,Condo/Coop,2/28/19,4/22/19,Sold,"479,900","475,000"
21830164,San Rafael,"78 Roundtree Blvd, San Rafael, CA 94903-1635",RESI,Condo/Coop,12/1/18,1/11/19,Sold,"459,000","459,000"
21915685,San Rafael,"202 Roundtree Way, San Rafael, CA 94903-1656",RESI,Condo/Coop,5/1/19,6/24/19,Sold Off MLS,"561,600","561,600"
21904185,San Rafael,"35 Miller Ranch Ct, San Rafael, CA 94903-1448",RESI,Single Family,1/13/19,3/22/19,Sold,"635,000","650,000"
21905771,San Rafael,"15 Luiz Ct, San Rafael, CA 94903-1099",RESI,Single Family,3/16/19,5/10/19,Sold Off MLS,"1,435,000","1,435,000"
21906166,San Rafael,"53 Bridgegate Dr, San Rafael, CA 94903-1095",RESI,Single Family,3/20/19,5/7/19,Sold,"2,285,000","2,285,000"
21904125,San Rafael,"4 Jasmine Ln, San Rafael, CA 94903-1098",RESI,Single Family,2/27/19,6/25/19,Sold,"1,799,000","1,690,000"
21825921,San Rafael,"29 Bridgegate Dr, San Rafael, CA 94903-1093",RESI,Single Family,10/2/18,2/6/19,Sold,"1,570,000","1,600,000"
21825045,San Rafael,"5 Honeysuckle Ct, San Rafael, CA 94903-1088",RESI,Single Family,9/26/18,1/8/19,Sold,"1,195,000","1,149,000"
21904640,San Rafael,"8 Silver Pine Ter, San Rafael, CA 94903-7000",RESI,Single Family,3/26/19,5/21/19,Sold,"1,225,000","1,190,000"
21900731,San Rafael,"35 Creekside Dr, San Rafael, CA 94903-1076",RESI,Single Family,1/9/19,2/11/19,Sold,"1,349,000","1,400,000"
21908413,San Rafael,"57 Serra Way, San Rafael, CA 94903-3174",RESI,Single Family,5/2/19,5/28/19,Sold,"1,250,000","1,250,000"
21905391,San Rafael,"849 Montecillo Rd, San Rafael, CA 94903-3137",RESI,Single Family,3/19/19,5/6/19,Sold,"1,250,000","1,225,000"
21904651,San Rafael,"89 De La Guerra Rd, San Rafael, CA 94903-2303",RESI,Single Family,3/26/19,5/28/19,Sold,"1,200,000","1,200,000"
21913462,San Rafael,"41 Vallejo Way, San Rafael, CA 94903-2337",RESI,Single Family,5/1/19,5/29/19,Sold Off MLS,"985,000","985,000"
21911740,San Rafael,"60 Twelveoak Hill Dr, San Rafael, CA 94903-1728",RESI,Single Family,4/4/19,6/25/19,Sold,"1,149,000","1,210,000"
21827430,San Rafael,"1947 Las Gallinas Ave, San Rafael, CA 94903",RESI,Single Family,10/24/18,1/6/19,Sold,"875,000","857,000"
21905232,San Rafael,"80 Upper Oak Dr, San Rafael, CA 94903-1732",RESI,Single Family,3/12/19,5/24/19,Sold,"1,099,000","1,032,500"
21913743,Fairfax,"167 Oak Manor Dr, Fairfax, CA 94930-1012",RESI,Single Family,5/31/19,6/22/19,Sold,"950,000","950,000"
21908227,Fairfax,"20 Gregory Dr, Fairfax, CA 94930-1005",RESI,Single Family,4/13/19,5/30/19,Sold,"999,000","1,050,000"
21911899,Fairfax,"440 Oak Manor Dr, Fairfax, CA 94930-1017",RESI,Single Family,5/17/19,6/19/19,Sold,"925,000","925,000"
21900355,Fairfax,"91 Gregory Dr, Fairfax, CA 94930-1025",RESI,Single Family,11/28/18,2/28/19,Sold,"1,050,000","1,025,000"
21828943,Fairfax,"7 Glen Dr, Fairfax, CA 94930-1309",RESI,Single Family,10/25/18,1/22/19,Sold,"939,000","920,000"
21903857,Fairfax,"25 Alhambra Cir, Fairfax, CA 94930-1328",RESI,Condo/Coop,2/20/19,4/10/19,Sold,"645,000","660,000"
21908122,Fairfax,"131 Mitchell Dr, Fairfax, CA 94930-1316",RESI,Condo/Coop,3/8/19,5/10/19,Sold,"589,000","592,000"
21911392,Fairfax,"26 Deuce Ct, Fairfax, CA 94930-1308",RESI,Condo/Coop,3/19/19,5/21/19,Sold Off MLS,"628,000","628,000"
21911230,San Rafael,"15 Minor Ct, San Rafael, CA 94903-3716",RESI,Single Family,4/29/19,6/6/19,Sold,"999,000","1,110,000"
21902326,San Rafael,"23 Terra Linda Dr, San Rafael, CA 94903-3730",RESI,Single Family,1/27/19,3/26/19,Sold,"1,285,000","1,367,000"
21913493,San Rafael,"640 Tarragon Dr, San Rafael, CA 94903-3208",RESI,Single Family,5/20/19,6/27/19,Sold,"965,000","995,000"
21826191,San Rafael,"981 Las Pavadas Ave, San Rafael, CA 94903-3318",RESI,Single Family,10/5/18,2/15/19,Sold,"855,000","840,000"
21916738,San Rafael,"81 Trellis Dr, San Rafael, CA 94903-3348",RESI,Single Family,4/22/19,6/28/19,Sold Off MLS,"1,199,000","1,220,000"
21903157,San Rafael,"700 Tamarack Dr, San Rafael, CA 94903-3775",RESI,Single Family,1/30/19,3/27/19,Sold,"970,000","960,000"
21828586,San Rafael,"624 Tamarack Dr, San Rafael, CA 94903-3320",RESI,Single Family,10/28/18,1/14/19,Sold,"1,395,000","1,350,000"
21912033,San Rafael,"20 Wellbrock Hts, San Rafael, CA 94903-3785",RESI,Single Family,10/10/18,6/29/19,Sold,"1,150,000","1,150,000"
21908641,San Rafael,"720 Tamarack Dr, San Rafael, CA 94903-3722",RESI,Single Family,4/1/19,5/7/19,Sold,"875,000","1,020,000"
21911910,San Rafael,"55 De Ford Dr, San Rafael, CA 94903-3215",RESI,Single Family,5/14/19,6/7/19,Sold,"1,100,000","1,100,000"
21900287,San Rafael,"276 Devon Dr, San Rafael, CA 94903-3762",RESI,Single Family,1/7/19,4/10/19,Sold,"1,299,000","1,215,000"
21913531,San Rafael,"4 Malone Ln, San Rafael, CA 94903-3714",RESI,Single Family,5/31/19,6/17/19,Sold,"1,389,000","1,400,000"
21908896,San Rafael,"391 Devon Dr, San Rafael, CA 94903-3709",RESI,Single Family,11/16/18,6/25/19,Sold,"1,315,000","1,345,000"
21900018,San Rafael,"140 Golden Hinde Blvd, San Rafael, CA 94903-3819",RESI,Single Family,12/28/18,4/21/19,Sold,"1,100,000","1,058,000"
21906999,San Rafael,"19 Arcangel Way, San Rafael, CA 94903-3809",RESI,Single Family,3/24/19,6/25/19,Sold,"1,298,000","1,260,000"
21903429,San Rafael,"130 El Condor Ct, San Rafael, CA 94903-3532",RESI,Condo/Coop,2/11/19,3/16/19,Sold,"809,000","901,000"
21830373,San Rafael,"429 EL FAISAN Dr, San Rafael, CA 94903-4517",RESI,Condo/Coop,12/3/18,1/16/19,Sold,"650,000","702,497"
21906162,San Rafael,"359 El Faisan Ave, San Rafael, CA 94903",RESI,Condo/Coop,3/20/19,5/24/19,Sold,"719,000","715,000"
21904111,San Rafael,"211 Danielle Dr, San Rafael, CA 94903-3157",RESI,Condo/Coop,11/27/18,4/10/19,Sold,"745,000","740,000"
